eaf_filename,participant,transcription,transcription_id,xds,sampling_type,is_silent,VIHI_ID,group,utterance_clean,utt_num
VI_001_676.eaf,FA1,xxx open your mouth.,a548,C,random,N,VI_001_676,VI, open your mouth,8980
VI_001_676.eaf,UC1,what the heck?,a602,A,random,N,VI_001_676,VI,what the heck,8981
VI_001_676.eaf,UC1,every time it used to say Johnny Johnny yes Papa.,a603,A,random,N,VI_001_676,VI,every time it used to say Johnny Johnny yes Papa,8982
VI_001_676.eaf,UC1,and then I remember it used to always say that.,a604,A,random,N,VI_001_676,VI,and then I remember it used to always say that,8983
VI_001_676.eaf,FA1,coffee?,a587,C,random,N,VI_001_676,VI,coffee,8984
VI_001_676.eaf,FA1,you want coffee?,a588,C,random,N,VI_001_676,VI,you want coffee,8985
VI_001_676.eaf,UC1,can I have some coffee?,a605,A,random,N,VI_001_676,VI,can I have some coffee,8986
VI_001_676.eaf,FA1,for what?,a589,C,random,N,VI_001_676,VI,for what,8987
VI_001_676.eaf,FA1,no <cuz> [: because] I fixed you coffee earlier and you didn't drink it.,a1787,C,random,N,VI_001_676,VI,no   because I fixed you coffee earlier and you didn't drink it,8988
VI_001_676.eaf,FA1,look at it still <sittin> [: sitting] there.,a590,C,random,N,VI_001_676,VI,look at it still   sitting there,8989
VI_001_676.eaf,FA1,my-.,a591,C,random,N,VI_001_676,VI,my,8990
VI_001_676.eaf,FA1,I <gotta> [: got to] get mine to charge okay?,a592,C,random,N,VI_001_676,VI,I   got to get mine to charge okay,8991
VI_001_676.eaf,FA1,<kay> [: okay]?,a593,C,random,N,VI_001_676,VI,  okay,8992
VI_001_676.eaf,FA1,<gimme> [: give me] sugar.,a594,C,random,N,VI_001_676,VI,  give me sugar,8993
VI_001_676.eaf,FA2,[- spa] xxx.,a2086,C,random,N,VI_001_676,VI, ,8994
VI_001_676.eaf,UC1,I never xxx that you xxx!,a686,A,random,N,VI_001_676,VI,I never  that you ,8995
VI_001_676.eaf,FA1,xxx okay well you xxx.,a1791,C,random,N,VI_001_676,VI, okay well you ,8996
VI_001_676.eaf,FA2,I xxx.,a2087,C,random,N,VI_001_676,VI,I ,8997
VI_001_676.eaf,MA1,[- spa] xxx.,a699,C,random,N,VI_001_676,VI, ,8998
VI_001_676.eaf,UC1,Jake you can't bring xxx to xxx.,a1793,A,random,N,VI_001_676,VI,Jake you can't bring  to ,8999
VI_001_676.eaf,MA1,[- spa] porque quería decirte que.,a700,C,random,N,VI_001_676,VI, porque quería decirte que,9000
VI_001_676.eaf,MA1,[- spa] desde la primera ve-.,a701,C,random,N,VI_001_676,VI, desde la primera ve,9001
VI_001_676.eaf,MA1,[- spa] pero esta ve ami me tocó perder.,a702,C,random,N,VI_001_676,VI, pero esta ve ami me tocó perder,9002
VI_001_676.eaf,MA1,Sean-.,a703,C,random,N,VI_001_676,VI,Sean,9003
VI_001_676.eaf,MA1,you don't remember when this little do you?,a704,C,random,N,VI_001_676,VI,you don't remember when this little do you,9004
VI_001_676.eaf,MA1,no you don't hush.,a705,C,random,N,VI_001_676,VI,no you don't hush,9005
VI_001_676.eaf,UC1,I remember when I was this big.,a689,A,random,N,VI_001_676,VI,I remember when I was this big,9006
VI_001_676.eaf,MA1,you always danced.,a706,C,random,N,VI_001_676,VI,you always danced,9007
VI_001_676.eaf,UC1,I was xxx.,a690,A,random,N,VI_001_676,VI,I was ,9008
VI_001_676.eaf,MA1,[- spa] quieres volver!,a707,C,random,N,VI_001_676,VI, quieres volver,9009
VI_001_676.eaf,MA1,[- spa] con él no-.,a708,C,random,N,VI_001_676,VI, con él no,9010
VI_001_676.eaf,MA1,[- spa] -tes bien!,a709,C,random,N,VI_001_676,VI, tes bien,9011
VI_001_676.eaf,MA1,Bella sing!,a1797,C,random,N,VI_001_676,VI,Bella sing,9012
VI_001_676.eaf,MA1,[- spa] -stas las ganas solo crecen!,a710,C,random,N,VI_001_676,VI, stas las ganas solo crecen,9013
VI_001_676.eaf,MA1,[- spa] lo que amanece.,a711,C,random,N,VI_001_676,VI, lo que amanece,9014
VI_001_676.eaf,FA2,dance!,a2088,C,random,N,VI_001_676,VI,dance,9015
VI_001_676.eaf,FA2,dance Bella!,a2089,C,random,N,VI_001_676,VI,dance Bella,9016
VI_001_676.eaf,MA1,this child don't dance.,a712,B,random,N,VI_001_676,VI,this child don't dance,9017
VI_001_676.eaf,FA2,dance!,a2090,C,random,N,VI_001_676,VI,dance,9018
VI_001_676.eaf,FA2,dance Bella!,a2091,C,random,N,VI_001_676,VI,dance Bella,9019
VI_001_676.eaf,FA2,dance!,a2092,C,random,N,VI_001_676,VI,dance,9020
VI_001_676.eaf,FA4,[- spa] xxx.,a2129,A,random,N,VI_001_676,VI, ,9021
VI_001_676.eaf,FA2,dance!,a2093,C,random,N,VI_001_676,VI,dance,9022
VI_001_676.eaf,FA2,va!,a2094,C,random,N,VI_001_676,VI,va,9023
VI_001_676.eaf,FA4,[- spa] xxx.,a2130,A,random,N,VI_001_676,VI, ,9024
VI_001_676.eaf,FA2,[- spa] xxx español?,a2095,C,random,N,VI_001_676,VI,  español,9025
VI_001_676.eaf,MA1,[- spa] cuerpo.,a713,C,random,N,VI_001_676,VI, cuerpo,9026
VI_001_676.eaf,FA2,[- spa] xxx veintidos meses.,a2096,C,random,N,VI_001_676,VI,  veintidos meses,9027
VI_001_676.eaf,FA2,[- spa] xxx Mama?,a2097,C,random,N,VI_001_676,VI,  Mama,9028
VI_001_676.eaf,FA2,[- spa] xxx.,a2098,C,random,N,VI_001_676,VI, ,9029
VI_001_676.eaf,FA2,[- spa] si!,a2099,C,random,N,VI_001_676,VI, si,9030
VI_001_676.eaf,FA2,[- spa] ya esta bien xxx.,a2100,C,random,N,VI_001_676,VI, ya esta bien ,9031
VI_001_676.eaf,FA2,[- spa] les tienen veintidos meses.,a2101,C,random,N,VI_001_676,VI, les tienen veintidos meses,9032
VI_001_676.eaf,FA2,[- spa] te vas a cumplir dos años!,a2102,C,random,N,VI_001_676,VI, te vas a cumplir dos años,9033
VI_001_676.eaf,FA2,two!,a2103,C,random,N,VI_001_676,VI,two,9034
VI_001_676.eaf,FA2,you're about to be two!,a2104,C,random,N,VI_001_676,VI,you're about to be two,9035
VI_001_676.eaf,FA2,say two!,a2105,C,random,N,VI_001_676,VI,say two,9036
VI_001_676.eaf,FA2,say two!,a2106,C,random,N,VI_001_676,VI,say two,9037
VI_001_676.eaf,FA1,<happy birthday to you> [=! sings]!,a660,C,random,N,VI_001_676,VI,<happy birthday to you> = sings,9038
VI_001_676.eaf,FA1,<happy birthday to you> [=! sings] who <you> [=! sings]!,a1799,C,random,N,VI_001_676,VI,<happy birthday to you> = sings who  = sings,9039
VI_001_676.eaf,FA3,"you got a bald head, Donovan.",a2472,A,high-volubility,N,VI_001_676,VI,you got a bald head Donovan,9040
VI_001_676.eaf,MA2,good gracious.,a2476,C,high-volubility,N,VI_001_676,VI,good gracious,9041
VI_001_676.eaf,MA1,oh you got it!,a2474,C,high-volubility,N,VI_001_676,VI,oh you got it,9042
VI_001_676.eaf,MA2,you get that gross gross pig?,a2477,A,high-volubility,N,VI_001_676,VI,you get that gross gross pig,9043
VI_001_676.eaf,FA2,and she xxx the thing.,a2592,A,high-volubility,N,VI_001_676,VI,and she  the thing,9044
VI_001_676.eaf,FA3,"hey Ben, watch this.",a2556,C,high-volubility,N,VI_001_676,VI,hey Ben watch this,9045
VI_001_676.eaf,MA2,you did it!,a3614,C,high-volubility,N,VI_001_676,VI,you did it,9046
VI_001_676.eaf,FA2,xxx me the shoes last night.,a2593,A,high-volubility,N,VI_001_676,VI, me the shoes last night,9047
VI_001_676.eaf,FA3,super smart.,a3608,C,high-volubility,N,VI_001_676,VI,super smart,9048
VI_001_676.eaf,UC1,she-.,a3607,A,high-volubility,N,VI_001_676,VI,she,9049
VI_001_676.eaf,UC1,see Bella?,a2502,C,high-volubility,N,VI_001_676,VI,see Bella,9050
VI_001_676.eaf,FA2,"um, it's is-.",a3615,A,high-volubility,N,VI_001_676,VI,um it's is,9051
VI_001_676.eaf,FA3,"come on, wow!",a3609,C,high-volubility,N,VI_001_676,VI,come on wow,9052
VI_001_676.eaf,FA2,walks around over there.,a3616,A,high-volubility,N,VI_001_676,VI,walks around over there,9053
VI_001_676.eaf,UC1,&=laughs.,a2503,C,high-volubility,N,VI_001_676,VI,,9054
VI_001_676.eaf,UC1,and then.,a2504,C,high-volubility,N,VI_001_676,VI,and then,9055
VI_001_676.eaf,FA3,watch and learn!,a3610,B,high-volubility,N,VI_001_676,VI,watch and learn,9056
VI_001_676.eaf,FA2,&=laughs.,a2594,B,high-volubility,N,VI_001_676,VI,,9057
VI_001_676.eaf,UC1,and then I shoot you pow!,a2505,C,high-volubility,N,VI_001_676,VI,and then I shoot you pow,9058
VI_001_676.eaf,FA3,Skeeter.,a3611,A,high-volubility,N,VI_001_676,VI,Skeeter,9059
VI_001_676.eaf,FA2,oh my goodness.,a2595,B,high-volubility,N,VI_001_676,VI,oh my goodness,9060
VI_001_676.eaf,FA3,but it's a it's a um one of one of those xxx.,a2558,A,high-volubility,N,VI_001_676,VI,but it's a it's a um one of one of those ,9061
VI_001_676.eaf,UC1,Bella!,a2506,C,high-volubility,N,VI_001_676,VI,Bella,9062
VI_001_676.eaf,FA3,they thought xxx.,a2559,A,high-volubility,N,VI_001_676,VI,they thought ,9063
VI_001_676.eaf,UC1,kill me.,a2507,C,high-volubility,N,VI_001_676,VI,kill me,9064
VI_001_676.eaf,FA3,but she &=laughs.,a2560,A,high-volubility,N,VI_001_676,VI,but she ,9065
VI_001_676.eaf,MA1,shoot.,a2590,C,high-volubility,N,VI_001_676,VI,shoot,9066
VI_001_676.eaf,FA3,don't- they don't-.,a2561,A,high-volubility,N,VI_001_676,VI,don't they don't,9067
VI_001_676.eaf,UC1,&=groans.,a2508,C,high-volubility,N,VI_001_676,VI,,9068
VI_001_676.eaf,FA3,then I said &=clickstongue come here come here and he went.,a2562,A,high-volubility,N,VI_001_676,VI,then I said  come here come here and he went,9069
VI_001_676.eaf,FA2,&=laughs.,a2596,C,high-volubility,N,VI_001_676,VI,,9070
VI_001_676.eaf,FA3,you see that?,a2564,C,high-volubility,N,VI_001_676,VI,you see that,9071
VI_001_676.eaf,FA3,who's that?,a3612,C,high-volubility,N,VI_001_676,VI,who's that,9072
VI_001_676.eaf,FA3,Bella?,a2565,C,high-volubility,N,VI_001_676,VI,Bella,9073
VI_001_676.eaf,FA2,Toby!,a2597,P,high-volubility,N,VI_001_676,VI,Toby,9074
VI_001_676.eaf,FA3,who's that?,a2566,C,high-volubility,N,VI_001_676,VI,who's that,9075
VI_001_676.eaf,FA3,<pig> [=! laughs]?,a2567,C,high-volubility,N,VI_001_676,VI, = laughs,9076
VI_001_676.eaf,FA2,lord yeah.,a2598,B,high-volubility,N,VI_001_676,VI,lord yeah,9077
VI_001_676.eaf,UC1,what was that?,a3619,A,high-volubility,N,VI_001_676,VI,what was that,9078
VI_001_676.eaf,FA2,you change xxx.,a2599,A,high-volubility,N,VI_001_676,VI,you change ,9079
VI_001_676.eaf,UC1,what's it?,a2509,A,high-volubility,N,VI_001_676,VI,what's it,9080
VI_001_676.eaf,FA3,the pig?,a2568,C,high-volubility,N,VI_001_676,VI,the pig,9081
VI_001_676.eaf,FA2,&=laughs.,a2600,C,high-volubility,N,VI_001_676,VI,,9082
VI_001_676.eaf,UC1,was it a pig?,a2510,A,high-volubility,N,VI_001_676,VI,was it a pig,9083
VI_001_676.eaf,FA3,mm-hm.,a2569,C,high-volubility,N,VI_001_676,VI,mmhm,9084
VI_001_676.eaf,UC1,how do we?,a2511,A,high-volubility,N,VI_001_676,VI,how do we,9085
VI_001_676.eaf,FA3,she's not scared of animals.,a2570,C,high-volubility,N,VI_001_676,VI,she's not scared of animals,9086
VI_001_676.eaf,FA3,she'll go right up to them.,a2571,C,high-volubility,N,VI_001_676,VI,she'll go right up to them,9087
VI_001_676.eaf,FA2,no xxx worry.,a2601,A,high-volubility,N,VI_001_676,VI,no  worry,9088
VI_001_676.eaf,UC1,when and how did you get a pig?,a2512,B,high-volubility,N,VI_001_676,VI,when and how did you get a pig,9089
VI_001_676.eaf,FA2,&=roars.,a2602,C,high-volubility,N,VI_001_676,VI,,9090
VI_001_676.eaf,FA3,we seen it walking around.,a2572,C,high-volubility,N,VI_001_676,VI,we seen it walking around,9091
VI_001_676.eaf,MA2,we're gonna have some nice uh pork belly.,a2751,B,high-volubility,N,VI_001_676,VI,we're gonna have some nice uh pork belly,9092
VI_001_676.eaf,FA3,&=laughs.,a2705,B,high-volubility,N,VI_001_676,VI,,9093
VI_001_676.eaf,UC1,you aleady xxx.,a2645,A,high-volubility,N,VI_001_676,VI,you aleady ,9094
VI_001_676.eaf,MA3,huh?,a2761,A,high-volubility,N,VI_001_676,VI,huh,9095
VI_001_676.eaf,FA3,mm-hm that's easy.,a3621,B,high-volubility,N,VI_001_676,VI,mmhm that's easy,9096
VI_001_676.eaf,MA3,<pow> [=! imitates].,a2762,C,high-volubility,N,VI_001_676,VI, = imitates,9097
VI_001_676.eaf,UC1,Bella!,a2646,C,high-volubility,N,VI_001_676,VI,Bella,9098
VI_001_676.eaf,MA3,don't you bark!,a2763,P,high-volubility,N,VI_001_676,VI,don't you bark,9099
VI_001_676.eaf,FA3,ah she's not he's not hurting her.,a2706,A,high-volubility,N,VI_001_676,VI,ah she's not he's not hurting her,9100
VI_001_676.eaf,MA1,"quit running Sean, quit running.",a2735,C,high-volubility,N,VI_001_676,VI,quit running Sean quit running,9101
VI_001_676.eaf,UC1,&=roars.,a2647,C,high-volubility,N,VI_001_676,VI,,9102
VI_001_676.eaf,UC1,&=roars.,a2648,C,high-volubility,N,VI_001_676,VI,,9103
VI_001_676.eaf,FA2,there's enough coffee to make pumpkin spice xxx warming it up.,a2755,A,high-volubility,N,VI_001_676,VI,there's enough coffee to make pumpkin spice  warming it up,9104
VI_001_676.eaf,FA3,hey there's that tall one.,a2707,A,high-volubility,N,VI_001_676,VI,hey there's that tall one,9105
VI_001_676.eaf,MA1,"rick, paper, scissors!",a2736,C,high-volubility,N,VI_001_676,VI,rick paper scissors,9106
VI_001_676.eaf,MA1,oh!,a2737,C,high-volubility,N,VI_001_676,VI,oh,9107
VI_001_676.eaf,FA2,Bella!,a3625,C,high-volubility,N,VI_001_676,VI,Bella,9108
VI_001_676.eaf,UC1,you versus Bella!,a2650,C,high-volubility,N,VI_001_676,VI,you versus Bella,9109
VI_001_676.eaf,FA2,Bella.,a3626,C,high-volubility,N,VI_001_676,VI,Bella,9110
VI_001_676.eaf,UC1,Bella!,a2651,C,high-volubility,N,VI_001_676,VI,Bella,9111
VI_001_676.eaf,UC1,pow Bella.,a2652,C,high-volubility,N,VI_001_676,VI,pow Bella,9112
VI_001_676.eaf,FA3,ow.,a3622,C,high-volubility,N,VI_001_676,VI,ow,9113
VI_001_676.eaf,UC1,Bella.,a2653,C,high-volubility,N,VI_001_676,VI,Bella,9114
VI_001_676.eaf,MA1,hm?,a3623,A,high-volubility,N,VI_001_676,VI,hm,9115
VI_001_676.eaf,FA1,Tom's skiing.,a2624,A,high-volubility,N,VI_001_676,VI,Tom's skiing,9116
VI_001_676.eaf,FA2,I'm making xxx.,a3627,A,high-volubility,N,VI_001_676,VI,I'm making ,9117
VI_001_676.eaf,FA1,&=laughs.,a2625,C,high-volubility,N,VI_001_676,VI,,9118
VI_001_676.eaf,MA1,silly goose little goose.,a2738,C,high-volubility,N,VI_001_676,VI,silly goose little goose,9119
VI_001_676.eaf,FA2,<oh> [=! imitates].,a2756,C,high-volubility,N,VI_001_676,VI, = imitates,9120
VI_001_676.eaf,UC1,xxx runs over me.,a2654,A,high-volubility,N,VI_001_676,VI, runs over me,9121
VI_001_676.eaf,FA3,Bella.,a2708,C,high-volubility,N,VI_001_676,VI,Bella,9122
VI_001_676.eaf,FA3,Bella.,a2709,C,high-volubility,N,VI_001_676,VI,Bella,9123
VI_001_676.eaf,FA3,pa-pow.,a2710,C,high-volubility,N,VI_001_676,VI,papow,9124
VI_001_676.eaf,FA3,fall down!,a2711,C,high-volubility,N,VI_001_676,VI,fall down,9125
VI_001_676.eaf,FA3,pa-pow.,a2712,C,high-volubility,N,VI_001_676,VI,papow,9126
VI_001_676.eaf,FA2,she she gonna get rid all of thems.,a2757,A,high-volubility,N,VI_001_676,VI,she she gonna get rid all of thems,9127
VI_001_676.eaf,FA3,pa-pow.,a2713,C,high-volubility,N,VI_001_676,VI,papow,9128
VI_001_676.eaf,FA3,&=laughs.,a2714,C,high-volubility,N,VI_001_676,VI,,9129
VI_001_676.eaf,FA4,where she learn that from?,a2767,A,high-volubility,N,VI_001_676,VI,where she learn that from,9130
VI_001_676.eaf,UC1,&=barks.,a2655,C,high-volubility,N,VI_001_676,VI,,9131
VI_001_676.eaf,UC1,me and my mom.,a2656,A,high-volubility,N,VI_001_676,VI,me and my mom,9132
VI_001_676.eaf,FA3,are you ready?,a2715,C,high-volubility,N,VI_001_676,VI,are you ready,9133
VI_001_676.eaf,FA3,ready?,a2716,C,high-volubility,N,VI_001_676,VI,ready,9134
VI_001_676.eaf,UC1,me and my mom so we could xxx.,a2657,A,high-volubility,N,VI_001_676,VI,me and my mom so we could ,9135
VI_001_676.eaf,MA1,just make sure xxx.,a3624,A,high-volubility,N,VI_001_676,VI,just make sure ,9136
VI_001_676.eaf,FA3,here Toby.,a2717,P,high-volubility,N,VI_001_676,VI,here Toby,9137
VI_001_676.eaf,UC1,my mom.,a2658,A,high-volubility,N,VI_001_676,VI,my mom,9138
VI_001_676.eaf,UC1,she learned it from me and my mom.,a2659,A,high-volubility,N,VI_001_676,VI,she learned it from me and my mom,9139
VI_001_676.eaf,MA1,Toby xxx if you call on him.,a2739,A,high-volubility,N,VI_001_676,VI,Toby  if you call on him,9140
VI_001_676.eaf,MA2,&=laughs.,a2752,A,high-volubility,N,VI_001_676,VI,,9141
VI_001_676.eaf,UC1,we've been trying it for years and then.,a2660,A,high-volubility,N,VI_001_676,VI,we've been trying it for years and then,9142
VI_001_676.eaf,MA1,"all he does is bark, two.",a2740,A,high-volubility,N,VI_001_676,VI,all he does is bark two,9143
VI_001_676.eaf,UC1,so one of the days we said pa-pow.,a2661,A,high-volubility,N,VI_001_676,VI,so one of the days we said papow,9144
VI_001_676.eaf,MA1,three.,a2741,P,high-volubility,N,VI_001_676,VI,three,9145
VI_001_676.eaf,FA3,&=laughs.,a2718,C,high-volubility,N,VI_001_676,VI,,9146
VI_001_676.eaf,UC1,and my mom shoots it at her and I did too.,a2662,A,high-volubility,N,VI_001_676,VI,and my mom shoots it at her and I did too,9147
VI_001_676.eaf,MA1,xxx be good.,a2742,P,high-volubility,N,VI_001_676,VI, be good,9148
VI_001_676.eaf,UC1,and the gun.,a3078,A,high-volubility,N,VI_001_676,VI,and the gun,9149
VI_001_676.eaf,UC1,and she.,a2663,A,high-volubility,N,VI_001_676,VI,and she,9150
VI_001_676.eaf,FA3,you ready?,a2719,C,high-volubility,N,VI_001_676,VI,you ready,9151
VI_001_676.eaf,UC1,just.,a2664,A,high-volubility,N,VI_001_676,VI,just,9152
VI_001_676.eaf,UC1,just lays down on the floor.,a3079,A,high-volubility,N,VI_001_676,VI,just lays down on the floor,9153
VI_001_676.eaf,FA3,you got your Christmas present.,a3186,C,high-volubility,N,VI_001_676,VI,you got your Christmas present,9154
VI_001_676.eaf,UC1,first I.,a3080,A,high-volubility,N,VI_001_676,VI,first I,9155
VI_001_676.eaf,FA3,your daddy brought xxx?,a3631,C,high-volubility,N,VI_001_676,VI,your daddy brought ,9156
VI_001_676.eaf,UC1,and then and then my mom.,a3081,A,high-volubility,N,VI_001_676,VI,and then and then my mom,9157
VI_001_676.eaf,FA3,Sarah you want to eat on the couch?,a3187,A,high-volubility,N,VI_001_676,VI,Sarah you want to eat on the couch,9158
VI_001_676.eaf,UC1,and then Riley did it start.,a3082,A,high-volubility,N,VI_001_676,VI,and then Riley did it start,9159
VI_001_676.eaf,FA1,did you say xxx.,a3012,A,high-volubility,N,VI_001_676,VI,did you say ,9160
VI_001_676.eaf,FA3,hey I'm family.,a3188,A,high-volubility,N,VI_001_676,VI,hey I'm family,9161
VI_001_676.eaf,UC1,hey Bella.,a3628,C,high-volubility,N,VI_001_676,VI,hey Bella,9162
VI_001_676.eaf,FA3,we can sit in here and xxx.,a3189,A,high-volubility,N,VI_001_676,VI,we can sit in here and ,9163
VI_001_676.eaf,UC1,Bella!,a3083,C,high-volubility,N,VI_001_676,VI,Bella,9164
VI_001_676.eaf,UC1,pow-pow.,a3084,C,high-volubility,N,VI_001_676,VI,powpow,9165
VI_001_676.eaf,FA1,&=laughs.,a3013,B,high-volubility,N,VI_001_676,VI,,9166
VI_001_676.eaf,MA1,xxx out of the house.,a3210,A,high-volubility,N,VI_001_676,VI, out of the house,9167
VI_001_676.eaf,MA1,she had the bar up here.,a3211,A,high-volubility,N,VI_001_676,VI,she had the bar up here,9168
VI_001_676.eaf,FA1,uh-huh.,a3014,A,high-volubility,N,VI_001_676,VI,uhhuh,9169
VI_001_676.eaf,MA1,she was sitting xxx.,a3212,A,high-volubility,N,VI_001_676,VI,she was sitting ,9170
VI_001_676.eaf,FA1,so neat.,a3015,A,high-volubility,N,VI_001_676,VI,so neat,9171
VI_001_676.eaf,MA1,you want your food?,a3632,C,high-volubility,N,VI_001_676,VI,you want your food,9172
VI_001_676.eaf,UC1,&=grunts.,a3085,O,high-volubility,N,VI_001_676,VI,,9173
VI_001_676.eaf,FA3,I did I ask my xxx wanna eat in here.,a3191,A,high-volubility,N,VI_001_676,VI,I did I ask my  wanna eat in here,9174
VI_001_676.eaf,FA3,he say wanna say will you stay in here?,a3192,A,high-volubility,N,VI_001_676,VI,he say wanna say will you stay in here,9175
VI_001_676.eaf,MA1,oh.,a3213,A,high-volubility,N,VI_001_676,VI,oh,9176
VI_001_676.eaf,UC1,xxx I wanna.,a3086,C,high-volubility,N,VI_001_676,VI, I wanna,9177
VI_001_676.eaf,UC1,pow!,a3087,C,high-volubility,N,VI_001_676,VI,pow,9178
VI_001_676.eaf,MA1,xxx longer xxx.,a3731,C,high-volubility,N,VI_001_676,VI, longer ,9179
VI_001_676.eaf,UC1,pow.,a3088,C,high-volubility,N,VI_001_676,VI,pow,9180
VI_001_676.eaf,FA1,I just told him I said your daddy brought you a Christmas present.,a3016,C,high-volubility,N,VI_001_676,VI,I just told him I said your daddy brought you a Christmas present,9181
VI_001_676.eaf,UC1,what?,a3089,A,high-volubility,N,VI_001_676,VI,what,9182
VI_001_676.eaf,UC1,I did I didn't see that.,a3090,A,high-volubility,N,VI_001_676,VI,I did I didn't see that,9183
VI_001_676.eaf,FA1,you know you must have work.,a3017,C,high-volubility,N,VI_001_676,VI,you know you must have work,9184
VI_001_676.eaf,UC1,I wanna see what it does.,a3091,A,high-volubility,N,VI_001_676,VI,I wanna see what it does,9185
VI_001_676.eaf,MA3,could be could xxx.,a3262,A,high-volubility,N,VI_001_676,VI,could be could ,9186
VI_001_676.eaf,MA1,you're supposed to be at work now?,a3214,A,high-volubility,N,VI_001_676,VI,you're supposed to be at work now,9187
VI_001_676.eaf,FA3,yeah he took this weekend off.,a3193,A,high-volubility,N,VI_001_676,VI,yeah he took this weekend off,9188
VI_001_676.eaf,MA3,that would be best if xxx.,a3263,A,high-volubility,N,VI_001_676,VI,that would be best if ,9189
VI_001_676.eaf,UC1,Bella?,a3092,C,high-volubility,N,VI_001_676,VI,Bella,9190
VI_001_676.eaf,FA3,you don't say anything?,a3194,A,high-volubility,N,VI_001_676,VI,you don't say anything,9191
VI_001_676.eaf,UC1,pow.,a3629,C,high-volubility,N,VI_001_676,VI,pow,9192
VI_001_676.eaf,UC1,pa-pow.,a3630,C,high-volubility,N,VI_001_676,VI,papow,9193
VI_001_676.eaf,FA1,<y'all> [: you all] were the same?,a3019,A,high-volubility,N,VI_001_676,VI,  you all were the same,9194
VI_001_676.eaf,MA2,mm-hm.,a3635,A,high-volubility,N,VI_001_676,VI,mmhm,9195
VI_001_676.eaf,FA4,yeah just.,a3280,A,high-volubility,N,VI_001_676,VI,yeah just,9196
VI_001_676.eaf,UC1,that's my baby.,a3093,C,high-volubility,N,VI_001_676,VI,that's my baby,9197
VI_001_676.eaf,FA1,just nice.,a3020,A,high-volubility,N,VI_001_676,VI,just nice,9198
VI_001_676.eaf,UC1,listen Bella a xxx.,a3094,C,high-volubility,N,VI_001_676,VI,listen Bella a ,9199
VI_001_676.eaf,FA1,xxx we could.,a3021,A,high-volubility,N,VI_001_676,VI, we could,9200
VI_001_676.eaf,FA1,I would never xxx.,a3023,A,high-volubility,N,VI_001_676,VI,I would never ,9201
VI_001_676.eaf,UC1,&=laughs.,a3095,O,high-volubility,N,VI_001_676,VI,,9202
VI_001_676.eaf,FA4,anything else?,a3281,A,high-volubility,N,VI_001_676,VI,anything else,9203
VI_001_676.eaf,FA1,yeah get off the weekends.,a3024,A,high-volubility,N,VI_001_676,VI,yeah get off the weekends,9204
VI_001_676.eaf,MA1,sh!,a3215,C,high-volubility,N,VI_001_676,VI,sh,9205
